Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2015-08-04;45,4525;45,9719;45,1973;45,7578;;
2015-08-03;47,3016;47,4888;45,1055;45,352;;
2015-07-31;48,6505;48,6733;47,073;47,2189;;
2015-07-30;48,8772;49,6257;48,4208;48,681;;
2015-07-29;48,1641;49,2112;47,6156;48,5766;;
2015-07-28;48,1587;49,0431;47,4376;48,0952;;
2015-07-27;49,272;49,6337;47,7844;47,8884;;
2015-07-24;50,7953;50,8136;49,7349;49,8583;;
2015-07-23;50,9364;51,3819;50,10;50,4637;;
2015-07-22;52,0272;52,1785;51,3071;51,4126;;
2015-07-21;52,0429;52,8481;51,845;52,4156;;
2015-07-20;52,5341;52,9211;51,9213;52,0964;;
2015-07-17;52,5209;52,6586;51,80;52,3969;;
2015-07-16;52,9263;53,3634;52,3281;52,457;;
2015-07-15;53,4517;53,5607;51,7259;52,1165;;
2015-07-14;52,3162;53,4448;51,4686;53,4312;;
2015-07-13;52,7831;53,5116;51,7468;52,6926;;
2015-07-10;52,5302;53,5449;51,9848;52,7805;;
2015-07-09;51,8952;53,7905;51,8907;53,1301;;
2015-07-08;52,3812;52,7349;51,1248;52,2451;;
2015-07-07;52,8177;53,2888;50,8691;52,9412;;
2015-07-06;54,3559;54,4559;51,2218;52,0167;;
2015-07-03;55,7138;55,9211;54,2177;54,6008;;
2015-07-02;56,154;57,1074;55,8377;55,8738;;
2015-07-01;56,8739;57,0586;55,7207;55,9099;;
2015-06-30;55,4026;57,0337;55,1569;56,5779;;
2015-06-29;56,1843;56,5481;55,1199;55,7083;;
2015-06-26;56,5703;56,7845;55,807;56,298;;
2015-06-25;56,7018;57,0632;55,9834;56,501;;
2015-06-24;57,5894;57,9952;56,1982;56,653;;
2015-06-23;56,3995;57,9079;56,0559;57,6937;;
2015-06-22;55,3768;56,1569;54,7466;55,7999;;
2015-06-19;56,7218;57,1068;55,1863;55,5846;;
2015-06-18;55,8883;56,9581;55,6515;56,3223;;
2015-06-17;56,4633;58,0016;55,5102;56,5298;;
2015-06-16;56,9461;57,4142;56,5537;56,7989;;
2015-06-15;57,4211;57,7242;56,5074;56,9264;;
2015-06-12;58,3868;58,4848;57,5045;57,656;;
2015-06-11;58,9076;59,3483;58,0707;58,3645;;
2015-06-10;58,0637;59,3226;58,0459;58,6843;;
2015-06-09;56,3072;58,4763;56,2894;58,3474;;
2015-06-08;56,9611;57,3643;56,4773;56,6968;;
2015-06-05;55,9503;57,1314;54,9875;56,8996;;
2015-06-04;57,1618;57,1971;55,2267;55,4476;;
2015-06-03;58,5504;58,6447;57,0595;57,2571;;
2015-06-02;58,7225;59,6654;58,5638;59,2982;;
2015-06-01;59,4755;59,9141;58,7765;59,2973;;
2015-05-29;57,516;59,9954;57,1513;59,6855;;
2015-05-28;57,3559;57,7597;56,25;57,7184;;
2015-05-27;58,865;59,5139;57,0607;57,3322;;
2015-05-26;59,9899;60,0998;57,9215;58,5164;;
2015-05-25;59,6101;60,3115;58,9634;60,0018;;
2015-05-22;59,4993;59,656;58,3169;58,72;;
2015-05-21;58,3491;60,0602;58,3401;59,7323;;
2015-05-20;57,9196;58,6032;57,6812;58,3198;;
2015-05-19;59,3202;59,3828;57,2093;57,5537;;
2015-05-18;58,7189;59,5926;57,8936;58,1526;;
2015-05-15;58,8277;59,1411;57,7154;59,0307;;
2015-05-14;58,6698;59,3747;58,0349;58,4158;;
2015-05-13;60,2665;61,0418;59,6025;59,6872;;
2015-05-12;58,337;60,339;58,1947;60,2545;;
2015-05-11;59,2937;59,6751;58,3692;58,9391;;
2015-05-08;59,1614;59,5268;57,9761;59,0589;;
2015-05-07;60,0708;61,172;58,2839;58,6643;;
2015-05-06;61,0374;62,5557;60,5966;60,659;;
2015-05-05;60,4435;62,1571;60,2141;61,4869;;
2015-05-04;59,5812;60,3434;59,1463;60,3434;;
2015-04-30;58,3326;59,6656;58,3103;59,5497;;
2015-04-29;58,653;60,6208;58,3167;59,6392;;
2015-04-28;59,1059;59,9112;58,5202;59,0601;;
2015-04-27;60,3447;60,608;59,5223;59,7856;;
2015-04-24;59,7746;60,6707;59,5898;60,449;;
2015-04-23;58,239;60,8383;57,7655;60,1049;;
2015-04-22;57,698;58,9128;57,1488;58,3636;;
2015-04-21;59,1776;59,3037;57,6215;57,7944;;
2015-04-20;59,8806;59,9972;57,9176;59,2418;;
2015-04-17;58,993;59,6218;58,2162;58,9329;;
2015-04-16;58,6126;60,5452;57,8938;59,5042;;
2015-04-15;56,8627;59,9679;56,7918;59,4196;;
2015-04-14;56,1861;57,1942;55,8311;56,9245;;
2015-04-13;55,9467;57,4014;55,5061;56,0842;;
2015-04-10;54,8486;55,9934;54,2715;55,9177;;
2015-04-09;53,0954;54,8868;53,0351;53,8055;;
2015-04-08;54,7459;54,9991;52,1175;52,6653;;
2015-04-07;54,2224;55,6006;53,7891;54,923;;
2015-04-02;52,2392;52,8809;49,88;50,9926;;
2015-04-01;50,967;53,6262;50,8647;52,6918;0;0
2015-03-31;51,9565;52,0309;50,8783;51,7613;;
2015-03-30;51,858;52,2314;50,9036;52,0562;;
2015-03-27;54,1129;54,1314;51,5567;51,7179;;
2015-03-26;52,2829;54,4473;52,2145;53,6544;;
2015-03-25;50,2094;52,03;49,8361;51,4201;;
2015-03-24;50,9726;51,7717;50,0959;50,5616;;
2015-03-23;50,1466;51,4938;49,6059;51,1547;;
2015-03-20;50,6774;51,6425;49,6984;51,1878;;
2015-03-19;52,1167;52,2947;50,5011;50,9741;;
2015-03-18;50,3729;53,649;49,7498;53,1392;;
2015-03-17;50,9497;50,9967;49,4546;50,1457;;
2015-03-16;51,8566;52,0271;49,8816;51,274;;
2015-03-13;54,4173;54,4599;51,7925;51,8823;;
2015-03-12;54,7018;55,7288;53,4816;53,8538;;
2015-03-11;54,2494;55,0577;53,2804;55,0388;;
2015-03-10;54,9637;55,1825;52,7286;53,0173;;
2015-03-09;55,0921;55,7136;54,2864;54,4659;;
2015-03-06;55,929;56,2939;54,4285;54,9576;;
2015-03-05;55,2941;56,0846;54,7656;55,2128;;
2015-03-04;54,6611;54,7645;53,47;54,3015;;
2015-03-03;53,8816;55,3322;53,5861;54,5084;;
2015-03-02;55,3621;55,5536;52,8592;53,3981;;
2015-02-27;54,7998;55,8763;54,1059;55,3915;;
2015-02-26;54,3784;55,3238;52,7172;53,4992;;
2015-02-25;51,7936;54,7418;51,4939;54,5831;;
2015-02-24;52,1937;53,20;51,3065;51,717;;
2015-02-23;53,297;53,6821;51,6729;52,2438;;
2015-02-20;53,4829;54,045;52,9563;53,1599;;
2015-02-19;52,2218;53,5435;50,7728;52,9288;;
2015-02-18;54,7529;54,9288;52,106;52,2116;;
2015-02-17;54,021;55,1862;52,8121;54,5642;;
2015-02-16;54,0366;54,8036;53,2346;54,0323;;
2015-02-13;51,9462;54,2439;51,9111;54,0023;;
2015-02-12;49,8146;52,8867;49,4968;52,4276;;
2015-02-11;51,1888;51,3435;48,7759;49,8984;;
2015-02-10;51,9873;52,7352;50,6418;51,4429;;
2015-02-09;52,3769;53,5211;51,7206;52,1552;;
2015-02-06;50,5023;52,3238;50,4979;51,6817;;
2015-02-05;47,5153;51,4855;47,397;50,6354;;
2015-02-04;51,5639;51,6512;47,6586;48,6065;;
2015-02-03;49,1341;52,7954;49,0594;51,0109;;
2015-02-02;45,4863;48,9567;45,4598;48,6605;;
2015-01-30;43,3702;46,9306;43,1358;46,5237;;
2015-01-29;42,9563;43,5219;42,753;43,4335;;
2015-01-28;43,1594;43,8117;42,6305;42,8156;;
2015-01-27;42,6588;44,1889;42,19;43,5919;;
2015-01-26;43,0585;43,8189;42,3115;42,8184;;
2015-01-23;44,0168;44,4365;43,3872;43,4274;;
2015-01-22;42,0597;43,4154;41,3496;42,0597;;
2015-01-21;41,6544;42,7629;41,5898;42,0469;;
2015-01-20;42,1453;42,7239;41,2816;41,5925;;
2015-01-19;42,8824;43,3735;41,9604;42,1887;;
2015-01-16;41,7501;43,4199;41,4912;43,1265;;
2015-01-15;42,4283;44,7216;41,0702;41,1556;;
2015-01-14;40,6582;42,7686;39,7367;42,4204;;
2015-01-13;40,7359;41,1602;39,3864;40,6298;;
2015-01-12;42,6635;42,888;41,0369;41,0878;;
2015-01-09;44,3198;44,3833;42,4194;43,304;;
2015-01-08;44,6338;44,9694;43,2784;44,3151;;
2015-01-07;43,5128;44,6201;42,8366;44,0115;;
2015-01-06;45,5808;45,8746;43,2726;43,6713;;
2015-01-05;47,0667;47,0961;44,2761;44,5447;;
2015-01-02;47,7912;47,812;46,0724;46,9152;;
2014-12-31;47,146;47,4714;46,0012;47,4096;;
2014-12-30;47,6398;48,0058;46,6735;47,3479;;
2014-12-29;49,0121;49,5286;48,2168;48,2373;;
2014-12-24;50,3765;50,4215;48,5964;49,243;;
2014-12-23;49,3491;50,872;49,0297;50,2825;;
2014-12-22;50,4813;51,3459;48,8376;49,0374;;
2014-12-19;48,7621;51,0261;48,0984;50,5253;;
2014-12-18;49,8698;51,8071;48,1848;48,6935;;
2014-12-17;47,9515;50,9198;47,1803;48,6946;;
2014-12-16;48,4406;48,8075;46,6778;47,7985;;
2014-12-15;50,6116;51,0744;48,6118;48,8935;;
2014-12-12;51,1566;51,3534;49,5462;49,6064;;
2014-12-11;52,0921;52,5909;51,0098;51,0983;;
2014-12-10;53,5709;53,8452;51,5252;52,2474;;
2014-12-09;53,7473;54,483;53,149;53,9292;;
2014-12-08;55,9145;56,196;54,1728;54,2544;;
2014-12-05;56,4027;56,8031;55,4562;55,9578;;
2014-12-04;57,0993;57,3349;55,9215;56,4739;;
2014-12-03;57,7366;57,9434;56,3701;56,7553;;
2014-12-02;58,0369;58,7693;56,6685;57,1314;;
2014-12-01;54,9082;58,5572;54,1744;58,449;;
2014-11-28;57,2138;58,796;55,916;56,0883;;
2014-11-27;61,7748;61,9191;57,1154;58,4335;;
2014-11-26;62,6092;63,2104;61,996;62,1764;;
2014-11-25;63,9126;64,7457;62,83;62,9467;;
2014-11-24;64,7905;65,145;63,9847;63,9968;;
2014-11-21;64,261;65,6939;63,6612;64,8446;;
2014-11-20;62,3016;63,7491;61,8869;63,6733;;
2014-11-19;62,6286;63,3746;62,2696;62,3574;;
2014-11-18;63,0454;63,8725;62,502;62,6299;;
2014-11-17;63,4323;63,5523;62,388;63,2682;;
2014-11-14;62,8056;64,1203;61,7441;63,9756;;
2014-11-13;64,76;65,0369;62,0785;62,3916;;
2014-11-12;65,7255;66,0865;64,5745;64,5825;;
2014-11-11;66,6251;66,7861;65,4218;66,0214;;
2014-11-10;67,5116;68,4727;66,1341;66,1341;;
2014-11-07;67,1427;68,0989;66,8079;67,4857;;
2014-11-06;66,913;66,933;66,0222;66,5974;;
2014-11-05;66,7628;68,097;65,8814;67,1514;;
2014-11-04;67,7921;67,892;66,062;66,5335;;
2014-11-03;68,7625;69,1427;67,2537;67,3577;;
2014-10-31;68,6242;68,8478;67,5543;68,5923;;
2014-10-30;68,9752;69,134;68,0425;68,3283;;
2014-10-29;67,6925;69,0312;67,6808;68,1518;;
2014-10-28;66,9007;67,7204;66,7634;67,6381;;
2014-10-27;67,6473;68,018;66,693;67,3358;;
2014-10-24;68,4375;68,5165;67,454;68,157;;
2014-10-23;66,7574;68,7939;66,4141;68,4821;;
2014-10-22;67,9311;68,589;66,5642;66,6627;;
2014-10-21;66,8116;67,748;66,7881;67,6696;;
2014-10-20;67,6623;67,7797;66,0886;66,7541;;
2014-10-17;67,3516;68,1003;66,6693;67,1294;;
2014-10-16;65,6091;68,7583;65,06;67,5896;;
2014-10-15;67,7483;67,8865;65,5298;66,1811;;
2014-10-14;70,2791;70,5954;67,1042;68,0057;;
2014-10-13;70,534;70,7706;69,7413;69,9424;;
2014-10-10;70,1614;71,8389;70,1614;71,3918;;
2014-10-09;72,2557;72,2597;70,4537;70,4537;;
2014-10-08;72,9419;72,9616;72,0206;72,7916;;
2014-10-07;74,0819;74,1493;72,9317;73,1578;;
2014-10-06;73,1516;74,1823;72,6303;73,9753;;
2014-10-03;73,1333;73,5257;72,5309;73,0025;;
2014-10-02;74,6655;74,6853;72,5002;74,2855;;
2014-10-01;75,3392;76,3231;74,4228;74,6767;;
2014-09-30;77,1358;77,7199;74,9662;75,3795;;
2014-09-29;76,1594;76,6357;75,809;76,4389;;
2014-09-26;76,2174;76,5748;75,7658;76,1232;;
2014-09-25;76,2744;76,7385;75,7041;76,3806;;
2014-09-24;75,4522;75,8771;74,5634;75,6705;;
2014-09-23;75,1939;75,6904;74,903;75,1745;;
2014-09-22;76,3682;76,376;75,0681;75,4223;;
2014-09-19;75,9765;76,6301;75,6225;76,5367;;
2014-09-18;76,6159;77,016;75,6914;75,8429;;
2014-09-17;76,3199;76,8717;76,0497;76,1925;;
2014-09-16;75,6352;76,7665;75,2568;76,392;;
2014-09-15;75,3001;76,2063;75,1762;75,8965;;
2014-09-12;76,4635;76,9971;75,551;75,6361;;
2014-09-11;76,4349;76,7636;75,4138;76,52;;
2014-09-10;77,5118;77,5157;76,1273;76,3439;;
2014-09-09;78,1894;78,4723;77,3834;77,519;;
2014-09-08;78,2034;78,4274;77,265;77,9292;;
2014-09-05;79,0122;79,4254;77,9657;78,3789;;
2014-09-04;79,0741;79,4814;78,5133;78,617;;
2014-09-03;76,3782;78,4047;76,3554;77,8192;;
2014-09-02;78,3492;78,3797;77,1521;77,1636;;
2014-09-01;78,5236;78,653;78,0972;78,139;;
2014-08-29;77,7563;78,325;77,7487;78,143;;
2014-08-28;77,8988;78,3085;77,6028;77,7849;;
2014-08-27;77,8743;78,2158;77,4531;77,8288;;
2014-08-26;77,8616;78,3581;77,5887;77,782;;
2014-08-25;77,1212;77,875;77,1212;77,803;;
2014-08-22;77,2707;77,5006;76,8863;76,9692;;
2014-08-21;76,8662;77,5034;76,3196;77,4393;;
2014-08-20;76,3738;77,0589;76,3625;76,9986;;
2014-08-19;76,0933;76,4303;75,6964;76,0371;;
2014-08-18;76,8736;76,8849;76,2946;76,302;;
2014-08-15;76,4005;77,4238;76,2474;77,2147;;
2014-08-14;78,2846;78,58;76,2133;76,4002;;
2014-08-13;77,6385;78,6864;77,2942;78,4207;;
2014-08-12;78,9038;78,9075;77,5776;77,7274;;
2014-08-11;78,8996;79,2731;78,597;78,6082;;
2014-08-08;79,392;80,251;78,6861;78,6861;;
2014-08-07;78,8525;79,6903;78,456;79,5856;;
2014-08-06;79,0483;79,423;78,8535;78,9097;;
2014-08-05;79,2632;79,3641;78,2432;78,8298;;
2014-08-04;78,0882;78,755;77,8796;78,6582;;
2014-08-01;78,9996;79,2161;77,9358;78,1262;;
2014-07-31;79,2473;79,6659;78,8026;78,8624;;
2014-07-30;80,2104;80,4865;78,9829;79,121;;
2014-07-29;80,0581;80,4565;79,7788;80,032;;
2014-07-28;80,466;80,4846;79,6732;80,0417;;
2014-07-25;79,7247;80,6882;79,4159;80,4725;;
2014-07-24;80,2442;80,3221;79,3015;79,591;;
2014-07-23;79,5693;80,3862;79,4876;80,3862;;
2014-07-22;79,8605;80,4058;79,3079;79,3153;;
2014-07-21;79,2351;79,7825;79,0021;79,7011;;
2014-07-18;80,1885;80,3105;79,0721;79,1312;;
2014-07-17;79,2717;80,2847;78,976;80,2736;;
2014-07-16;78,9573;79,7776;78,9462;79,1605;;
2014-07-15;79,0458;79,1045;77,5692;78,4397;;
2014-07-14;78,7884;79,3241;78,4839;78,9719;;
2014-07-11;80,1067;80,2243;78,6723;78,8305;;
2014-07-10;79,5832;80,2668;79,37;80,0647;;
2014-07-09;80,1404;80,2213;79,6258;79,6332;;
2014-07-08;80,90;81,0288;80,1089;80,2782;;
2014-07-07;81,2868;81,5516;80,838;80,8821;;
2014-07-04;81,7228;81,8958;81,3659;81,388;;
2014-07-03;81,2289;81,4598;81,0018;81,3865;;
2014-07-02;82,1141;82,3155;81,2244;81,2793;;
2014-07-01;82,0792;82,4189;81,7176;81,8418;;
2014-06-30;82,8159;82,8196;82,124;82,2595;;
2014-06-27;83,058;83,4838;82,8965;83,1278;;
2014-06-26;83,9593;83,9593;83,0626;83,1398;;
2014-06-25;83,6834;83,9185;83,173;83,856;;
2014-06-24;83,4704;84,3112;83,386;83,944;;
2014-06-23;84,5911;85,0508;83,7599;83,8666;;
2014-06-20;84,5305;84,6997;84,214;84,4348;;
2014-06-19;83,906;84,9413;83,8253;84,3906;;
2014-06-18;83,4955;84,4209;83,3628;84,2365;;
2014-06-17;83,2989;83,8628;82,6688;83,5716;;
2014-06-16;83,5907;83,6499;83,018;83,4466;;
2014-06-13;83,3346;84,2766;82,7582;83,0205;;
2014-06-12;80,9321;83,3272;80,9321;83,2865;;
2014-06-11;80,4016;80,8851;80,3905;80,826;;
2014-06-10;80,5677;80,826;80,0472;80,361;;
2014-06-09;79,2989;80,3167;79,2181;80,1624;;





