timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1603020600,Oct 18 2020 - 11:30am,complete,N/A,Erzgebirge Aue,Heidenheim,Benjamin Brand,4,1.00,0.00,1.65,1.06,2,1,3,0,0,0,"54,79","87",2,6,1,0,2,0,0,1,0,2,14,23,8,10,6,13,10,14,47,53,1.71,2.64,4.00,100,100,50,50,50,100,100,50,50,14.00,3.00,2.65,3.15,2.70,1.32,2.00,3.55,6.85,1.74,2.00,Erzgebirgsstadion (Aue)
1603020600,Oct 18 2020 - 11:30am,complete,1300,Würzburger Kickers,Holstein Kiel,Matthias Jöllenbeck,4,0.50,1.00,0.88,1.59,0,2,2,1,0,1,"","22,75",4,1,4,0,4,0,3,1,2,2,12,8,3,3,9,5,16,15,48,52,1.43,1.03,1.75,25,50,50,25,0,25,25,50,50,11.50,6.00,3.50,3.80,1.95,1.17,1.57,2.45,4.30,1.53,2.35,flyeralarm-Arena (Würzburg)
1603132200,Oct 19 2020 - 6:30pm,complete,N/A,St. Pauli,Nürnberg,Florian Heft,4,3.00,1.00,1.59,1.29,2,2,4,2,1,1,"28,78","8,49",7,1,3,0,6,0,1,2,3,3,21,11,10,5,11,6,17,19,57,43,2.47,1.19,4.00,100,100,50,50,50,50,100,50,100,6.00,4.00,2.60,3.20,2.75,1.23,1.74,2.90,5.35,1.59,2.25,Millerntor-Stadion (Hamburg)
1603297800,Oct 21 2020 - 4:30pm,complete,N/A,Hamburger SV,Erzgebirge Aue,Christof Günsch,3,3.00,3.00,2.00,0.94,3,0,3,1,1,0,"17,57,72","",7,1,0,0,1,0,0,0,0,1,10,3,6,3,4,0,10,12,59,41,1.42,0.58,3.00,50,100,100,0,0,0,50,100,100,12.00,2.00,1.56,3.90,5.95,1.21,1.67,2.70,4.90,1.69,2.05,Volksparkstadion (Hamburg)
1603470600,Oct 23 2020 - 4:30pm,complete,N/A,Jahn Regensburg,Eintracht Braunschweig,Michael Bacher,5,2.00,0.00,1.41,0.53,3,0,3,1,1,0,"5,61,78","",8,6,1,0,1,1,0,1,2,0,23,16,9,4,14,12,9,10,52,48,2.38,1.56,2.50,50,75,25,25,25,0,75,25,75,9.00,5.50,1.80,3.85,4.05,1.23,1.74,2.85,5.25,1.67,2.10,Jahnstadion Regensburg (Regensburg)
1603470600,Oct 23 2020 - 4:30pm,complete,N/A,Nürnberg,Karlsruher SC,Harm Osmers,5,1.50,0.00,1.29,1.82,1,1,2,1,1,0,"15","53",5,5,1,0,4,1,0,1,1,4,14,9,4,3,10,6,10,15,50,50,1.57,1.09,2.25,25,50,25,25,25,0,75,25,75,13.50,5.50,2.55,3.20,2.80,1.28,1.91,3.25,6.25,1.69,2.05,Max-Morlock-Stadion (Nürnberg)
1603537200,Oct 24 2020 - 11:00am,complete,1000,Hamburger SV,Würzburger Kickers,Daniel Siebert,5,3.00,0.00,2.00,0.59,3,1,4,1,0,1,"65,82,90'2","40",9,3,1,0,3,0,1,0,1,2,20,9,4,3,16,6,9,9,65,35,2.12,1.01,2.00,25,50,50,0,0,0,50,50,100,12.00,3.00,1.37,4.80,7.50,1.16,1.53,2.35,4.05,1.74,2.00,Volksparkstadion (Hamburg)
1603537200,Oct 24 2020 - 11:00am,complete,N/A,Darmstadt 98,St. Pauli,Marco Fritz,5,1.00,0.50,1.41,1.18,2,2,4,1,1,0,"45,76","80,90'5",5,2,2,0,4,0,0,2,0,4,17,13,6,8,11,5,9,22,57,43,1.68,1.72,1.25,25,25,25,25,0,0,50,25,25,13.50,3.50,2.00,3.60,3.50,1.20,1.67,2.70,4.85,1.57,2.25,Merck-Stadion am Böllenfalltor (Darmstadt)
1603537200,Oct 24 2020 - 11:00am,complete,8900,Hannover 96,Fortuna Düsseldorf,Bastian Dankert,5,3.00,0.00,1.47,1.12,3,0,3,0,0,0,"57,63,85","",5,0,2,0,1,1,1,1,0,2,12,0,6,0,6,0,13,13,67,33,1.62,0.13,3.25,75,100,75,25,25,0,75,75,100,10.00,4.50,1.87,3.60,3.90,1.23,1.74,2.90,5.35,1.67,2.10,HDI-Arena (Hannover)
1603537200,Oct 24 2020 - 11:00am,complete,N/A,Holstein Kiel,Greuther Fürth,Timo Gerach,5,3.00,1.00,2.06,1.94,1,3,4,2,0,2,"65","7,28,58",4,7,4,1,1,0,2,3,1,0,11,27,4,8,7,19,12,15,53,47,1.32,2.72,2.50,75,75,50,25,0,50,75,50,75,8.50,3.50,1.87,3.55,4.00,1.20,1.65,2.60,4.70,1.57,2.30,Holstein-Stadion (Kiel)
