Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2015-03-02;62,155;62,37;59,345;59,95;;
2015-02-27;61,595;62,805;60,815;62,26;;
2015-02-26;61,54;62,61;59,66;60,545;;
2015-02-25;58,765;62,11;58,425;61,93;;
2015-02-24;59,125;60,265;58,12;58,585;;
2015-02-23;60,215;60,65;58,38;59,025;;
2015-02-20;60,425;61,06;59,83;60,06;;
2015-02-19;59,465;60,97;57,815;60,27;;
2015-02-18;62,265;62,465;59,255;59,375;;
2015-02-17;61,665;62,995;60,285;62,285;;
2015-02-16;61,645;62,52;60,73;61,64;;
2015-02-13;59,12;61,735;59,08;61,46;;
2015-02-12;56,43;59,91;56,07;59,39;;
2015-02-11;57,915;58,09;55,185;56,455;;
2015-02-10;58,73;59,575;57,21;58,115;;
2015-02-09;59,055;60,345;58,315;58,805;;
2015-02-06;57,81;59,895;57,805;59,16;;
2015-02-05;54,215;58,745;54,08;57,775;;
2015-02-04;59,02;59,12;54,55;55,635;;
2015-02-03;55,895;60,06;55,81;58,03;;
2015-02-02;51,445;55,37;51,415;55,035;;
2015-01-30;49,03;53,055;48,765;52,595;;
2015-01-29;48,605;49,245;48,375;49,145;;
2015-01-28;48,96;49,70;48,36;48,57;;
2015-01-27;48,23;49,96;47,70;49,285;;
2015-01-26;48,415;49,27;47,575;48,145;;
2015-01-23;49,29;49,76;48,585;48,63;;
2015-01-22;48,865;50,44;48,04;48,865;;
2015-01-21;48,29;49,575;48,215;48,745;;
2015-01-20;48,80;49,47;47,80;48,16;;
2015-01-19;49,765;50,335;48,695;48,96;;
2015-01-16;48,38;50,315;48,08;49,975;;
2015-01-15;49,675;52,36;48,085;48,185;;
2015-01-14;47,875;50,36;46,79;49,95;;
2015-01-13;47,995;48,495;46,405;47,87;;
2015-01-12;50,36;50,625;48,44;48,50;;
2015-01-09;52,355;52,43;50,11;51,155;;
2015-01-08;52,525;52,92;50,93;52,15;;
2015-01-07;51,48;52,79;50,68;52,07;;
2015-01-06;54,305;54,655;51,555;52,03;;
2015-01-05;56,08;56,115;52,755;53,075;;
2015-01-02;57,555;57,58;55,485;56,50;;
2015-01-01;57,56;57,56;57,56;57,56;;
2014-12-31;57,24;57,635;55,85;57,56;;
2014-12-30;57,93;58,375;56,755;57,575;;
2014-12-29;59,78;60,41;58,81;58,835;;
2014-12-26;60,555;60,95;59,295;59,485;;
2014-12-25;60,17;60,17;60,17;60,17;;
2014-12-24;61,555;61,61;59,38;60,17;;
2014-12-23;60,27;62,13;59,88;61,41;;
2014-12-22;61,885;62,945;59,87;60,115;;
2014-12-19;59,875;62,655;59,06;62,04;;
2014-12-18;61,265;63,645;59,195;59,82;;
2014-12-17;59,69;63,385;58,73;60,615;;
2014-12-16;60,73;61,19;58,52;59,925;;
2014-12-15;62,89;63,465;60,405;60,755;;
2014-12-12;63,69;63,935;61,685;61,76;;
2014-12-11;64,74;65,36;63,395;63,505;;
2014-12-10;66,385;66,725;63,85;64,745;;
2014-12-09;66,48;67,39;65,74;66,705;;
2014-12-08;68,54;68,885;66,405;66,505;;
2014-12-05;69,725;70,22;68,555;69,175;;
2014-12-04;70,295;70,585;68,845;69,525;;
2014-12-03;71,195;71,45;69,51;69,985;;
2014-12-02;72,105;73,015;70,405;70,98;;
2014-12-01;68,465;73,015;67,55;72,88;;
2014-11-28;71,42;73,395;69,80;70,015;;
2014-11-27;77,095;77,275;71,28;72,925;;
2014-11-26;78,105;78,855;77,34;77,565;;
2014-11-25;79,405;80,44;78,06;78,205;;
2014-11-24;80,405;80,845;79,405;79,42;;
2014-11-21;79,825;81,605;79,08;80,55;;
2014-11-20;78,12;79,935;77,60;79,84;;
2014-11-19;78,505;79,44;78,055;78,165;;
2014-11-18;78,895;79,93;78,215;78,375;;
2014-11-17;79,265;79,415;77,96;79,06;;
2014-11-14;78,105;79,74;76,785;79,56;;
2014-11-13;80,665;81,01;77,325;77,715;;
2014-11-12;81,94;82,39;80,505;80,515;;
2014-11-11;82,775;82,975;81,28;82,025;;
2014-11-10;84,295;85,495;82,575;82,575;;
2014-11-07;83,21;84,395;82,795;83,635;;
2014-11-06;83,755;83,78;82,64;83,36;;
2014-11-05;83,32;84,985;82,22;83,805;;
2014-11-04;84,835;84,96;82,67;83,26;;
2014-11-03;85,905;86,38;84,02;84,15;;
2014-10-31;85,945;86,225;84,605;85,905;;
2014-10-30;86,895;87,095;85,72;86,08;;
2014-10-29;86,22;87,925;86,205;86,805;;
2014-10-28;85,285;86,33;85,11;86,225;;
2014-10-27;85,77;86,24;84,56;85,375;;
2014-10-24;86,635;86,735;85,39;86,28;;
2014-10-23;84,575;87,155;84,14;86,76;;
2014-10-22;86,225;87,06;84,49;84,615;;
2014-10-21;85,265;86,46;85,235;86,36;;
2014-10-20;86,425;86,575;84,415;85,265;;
2014-10-17;86,365;87,325;85,49;86,08;;
2014-10-16;83,645;87,66;82,945;86,17;;
2014-10-15;85,81;85,985;83,00;83,825;;
2014-10-14;88,875;89,275;84,86;86,00;;
2014-10-13;89,43;89,73;88,425;88,68;;
2014-10-10;88,67;90,79;88,67;90,225;;
2014-10-09;92,22;92,225;89,92;89,92;;
2014-10-08;92,235;92,26;91,07;92,045;;
2014-10-07;93,395;93,48;91,945;92,23;;
2014-10-06;91,915;93,21;91,26;92,95;;
2014-10-03;92,265;92,76;91,505;92,10;;
2014-10-02;94,31;94,335;91,575;93,83;;
2014-10-01;94,95;96,19;93,795;94,115;;
2014-09-30;97,06;97,795;94,33;94,85;;
2014-09-29;96,73;97,335;96,285;97,085;;
2014-09-26;97,04;97,495;96,465;96,92;;
2014-09-25;96,96;97,55;96,235;97,095;;
2014-09-24;96,775;97,32;95,635;97,055;;
2014-09-23;96,94;97,58;96,565;96,915;;
2014-09-22;98,095;98,105;96,425;96,88;;
2014-09-19;97,645;98,485;97,19;98,365;;
2014-09-18;98,62;99,135;97,43;97,625;;
2014-09-17;98,88;99,595;98,53;98,715;;
2014-09-16;97,94;99,405;97,45;98,92;;
2014-09-15;97,22;98,39;97,06;97,99;;
2014-09-12;98,875;99,565;97,695;97,805;;
2014-09-11;98,815;99,24;97,495;98,925;;
2014-09-10;100,215;100,22;98,425;98,705;;
2014-09-09;100,88;101,245;99,84;100,015;;
2014-09-08;101,25;101,54;100,035;100,895;;
2014-09-05;102,305;102,84;100,95;101,485;;
2014-09-04;102,915;103,445;102,185;102,32;;
2014-09-03;100,445;103,11;100,415;102,34;;
2014-09-02;102,755;102,795;101,185;101,20;;
2014-09-01;103,125;103,295;102,565;102,62;;
2014-08-29;102,545;103,295;102,535;103,055;;
2014-08-28;102,655;103,195;102,265;102,505;;
2014-08-27;102,615;103,065;102,06;102,555;;
2014-08-26;102,715;103,37;102,355;102,61;;
2014-08-25;101,80;102,795;101,80;102,70;;
2014-08-22;102,515;102,82;102,005;102,115;;
2014-08-21;101,94;102,785;101,215;102,70;;
2014-08-20;101,455;102,365;101,44;102,285;;
2014-08-19;101,615;102,065;101,085;101,54;;
2014-08-18;102,88;102,895;102,105;102,115;;
2014-08-15;102,285;103,655;102,08;103,375;;
2014-08-14;104,69;105,085;101,92;102,17;;
2014-08-13;103,725;105,125;103,265;104,77;;
2014-08-12;105,305;105,31;103,535;103,735;;
2014-08-11;105,615;106,115;105,21;105,225;;
2014-08-08;106,29;107,44;105,345;105,345;;
2014-08-07;105,41;106,53;104,88;106,39;;
2014-08-06;105,49;105,99;105,23;105,305;;
2014-08-05;106,07;106,205;104,705;105,49;;
2014-08-04;104,81;105,705;104,53;105,575;;
2014-08-01;105,82;106,11;104,395;104,65;;
2014-07-31;106,025;106,585;105,43;105,51;;
2014-07-30;107,49;107,86;105,845;106,03;;
2014-07-29;107,51;108,045;107,135;107,475;;
2014-07-28;108,09;108,115;107,025;107,52;;
2014-07-25;107,15;108,445;106,735;108,155;;
2014-07-24;108,105;108,21;106,835;107,225;;
2014-07-23;107,14;108,24;107,03;108,24;;
2014-07-22;107,66;108,395;106,915;106,925;;
2014-07-21;107,11;107,85;106,795;107,74;;
2014-07-18;108,455;108,62;106,945;107,025;;
2014-07-17;107,215;108,585;106,815;108,57;;
2014-07-16;106,845;107,955;106,83;107,12;;
2014-07-15;107,605;107,685;105,595;106,78;;
2014-07-14;107,365;108,095;106,95;107,615;;
2014-07-11;108,905;109,065;106,955;107,17;;
2014-07-10;108,265;109,195;107,975;108,92;;
2014-07-09;109,015;109,125;108,315;108,325;;
2014-07-08;109,935;110,11;108,86;109,09;;
2014-07-07;110,485;110,845;109,875;109,935;;
2014-07-04;111,045;111,28;110,56;110,59;;
2014-07-03;110,845;111,16;110,535;111,06;;
2014-07-02;112,135;112,41;110,92;110,995;;
2014-07-01;112,35;112,815;111,855;112,025;;
2014-06-30;113,11;113,115;112,165;112,35;;
2014-06-27;113,125;113,705;112,905;113,22;;
2014-06-26;114,235;114,235;113,015;113,12;;
2014-06-25;113,935;114,255;113,24;114,17;;
2014-06-24;113,67;114,815;113,555;114,315;;
2014-06-23;115,01;115,635;113,88;114,025;;
2014-06-20;114,86;115,09;114,43;114,73;;
2014-06-19;114,28;115,69;114,17;114,94;;
2014-06-18;113,245;114,50;113,065;114,25;;
2014-06-17;113,02;113,785;112,165;113,39;;
2014-06-16;113,115;113,195;112,34;112,92;;
2014-06-13;112,785;114,06;112,005;112,36;;
2014-06-12;109,485;112,725;109,485;112,67;;
2014-06-11;108,92;109,575;108,905;109,495;;
2014-06-10;109,145;109,495;108,44;108,865;;
2014-06-09;107,91;109,295;107,80;109,085;;





